场景,日氨产量(t/day),时段,时段序号(h),设备状态,常规负荷功率(MW),生产负荷功率(MW),总负荷功率(MW),风电功率(MW),光伏功率(MW),风光总出力(MW),购电功率(MW),售电功率(MW),购电电价(¥/kWh),售电电价(¥/kWh),开机边际电网成本(¥/h),风电场景,光伏场景
风电5-光伏4,72,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.392,0.0,15.392,26.907799999999998,0.0,0.3424,0.3779,14727.623099999997,5,4
风电5-光伏4,72,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,5,4
风电5-光伏4,72,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.144,0.0,15.144,27.5362,0.0,0.3424,0.3779,14705.3149,5,4
风电5-光伏4,72,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,14.315999999999999,0.0,14.315999999999999,28.814200000000003,0.0,0.3424,0.3779,14659.945899999999,5,4
风电5-光伏4,72,6:00-7:00,7,1,2.5002,41.5,44.0002,17.852,0.0,17.852,26.1482,0.0,0.3424,0.3779,14754.588899999999,5,4
风电5-光伏4,72,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,9.628,0.0,9.628,35.2422,0.0,0.6074,0.3779,23770.934899999997,5,4
风电5-光伏4,72,8:00-9:00,9,1,4.0098,41.5,45.5098,22.324,0.0,22.324,23.185799999999997,0.0,0.6074,0.3779,21003.9911,5,4
风电5-光伏4,72,9:00-10:00,10,1,4.199999999999999,41.5,45.7,20.928,0.0,20.928,24.772000000000002,0.0,0.6074,0.3779,21368.024000000005,5,4
风电5-光伏4,72,10:00-11:00,11,1,4.1202,41.5,45.6202,15.995999999999999,0.0,15.995999999999999,29.6242,0.0,0.8024,0.3779,28258.322899999996,5,4
风电5-光伏4,72,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,14.328000000000001,1.28,15.608,29.791999999999998,0.0,0.8024,0.3779,28329.554,5,4
风电5-光伏4,72,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,12.74,5.12,17.86,26.8998,0.0,0.8024,0.3779,27101.8151,5,4
风电5-光伏4,72,13:00-14:00,14,1,2.6898,41.5,44.1898,12.812,7.68,20.491999999999997,23.6978,0.0,0.8024,0.3779,25742.5661,5,4
风电5-光伏4,72,14:00-15:00,15,1,3.63,41.5,45.13,8.256,5.12,13.376000000000001,31.754,0.0,0.8024,0.3779,29162.423,5,4
风电5-光伏4,72,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,8.556000000000001,1.28,9.836,35.4842,0.0,0.6074,0.3779,23826.473900000005,5,4
风电5-光伏4,72,16:00-17:00,17,1,3.75,41.5,45.25,15.664,0.0,15.664,29.586,0.0,0.6074,0.3779,22472.837,5,4
风电5-光伏4,72,17:00-18:00,18,1,3.1398,41.5,44.6398,8.372,0.0,8.372,36.2678,0.0,0.6074,0.3779,24006.310100000002,5,4
风电5-光伏4,72,18:00-19:00,19,1,2.61,41.5,44.11,7.872,0.0,7.872,36.238,0.0,0.8024,0.3779,31065.880999999998,5,4
风电5-光伏4,72,19:00-20:00,20,1,2.1198,41.5,43.6198,11.175999999999998,0.0,11.175999999999998,32.443799999999996,0.0,0.8024,0.3779,29455.243099999996,5,4
风电5-光伏4,72,20:00-21:00,21,1,1.8599999999999999,41.5,43.36,9.884,0.0,9.884,33.476,0.0,0.8024,0.3779,29893.411999999997,5,4
风电5-光伏4,72,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,9.02,0.0,9.02,34.110200000000006,0.0,0.6074,0.3779,23511.140900000006,5,4
风电5-光伏4,72,22:00-23:00,23,1,1.56,41.5,43.06,6.204,0.0,6.204,36.856,0.0,0.6074,0.3779,24141.302000000003,5,4
风电5-光伏4,72,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,16.928,0.0,16.928,26.052199999999996,0.0,0.3424,0.3779,14757.996899999998,5,4
风电5-光伏4,63,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,5,4
风电5-光伏4,63,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,13.5,0.0,13.5,29.099800000000002,0.0,0.3424,0.3779,14649.807100000002,5,4
风电5-光伏4,63,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.392,0.0,15.392,26.907799999999998,0.0,0.3424,0.3779,14727.623099999997,5,4
风电5-光伏4,63,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,5,4
风电5-光伏4,63,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.144,0.0,15.144,27.5362,0.0,0.3424,0.3779,14705.3149,5,4
风电5-光伏4,63,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,14.315999999999999,0.0,14.315999999999999,28.814200000000003,0.0,0.3424,0.3779,14659.945899999999,5,4
风电5-光伏4,63,6:00-7:00,7,1,2.5002,41.5,44.0002,17.852,0.0,17.852,26.1482,0.0,0.3424,0.3779,14754.588899999999,5,4
风电5-光伏4,63,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,9.628,0.0,9.628,35.2422,0.0,0.6074,0.3779,23770.934899999997,5,4
风电5-光伏4,63,8:00-9:00,9,1,4.0098,41.5,45.5098,22.324,0.0,22.324,23.185799999999997,0.0,0.6074,0.3779,21003.9911,5,4
风电5-光伏4,63,9:00-10:00,10,1,4.199999999999999,41.5,45.7,20.928,0.0,20.928,24.772000000000002,0.0,0.6074,0.3779,21368.024000000005,5,4
风电5-光伏4,63,10:00-11:00,11,1,4.1202,41.5,45.6202,15.995999999999999,0.0,15.995999999999999,29.6242,0.0,0.8024,0.3779,28258.322899999996,5,4
风电5-光伏4,63,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,14.328000000000001,1.28,15.608,29.791999999999998,0.0,0.8024,0.3779,28329.554,5,4
风电5-光伏4,63,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,12.74,5.12,17.86,26.8998,0.0,0.8024,0.3779,27101.8151,5,4
风电5-光伏4,63,13:00-14:00,14,1,2.6898,41.5,44.1898,12.812,7.68,20.491999999999997,23.6978,0.0,0.8024,0.3779,25742.5661,5,4
风电5-光伏4,63,14:00-15:00,15,1,3.63,41.5,45.13,8.256,5.12,13.376000000000001,31.754,0.0,0.8024,0.3779,29162.423,5,4
风电5-光伏4,63,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,8.556000000000001,1.28,9.836,35.4842,0.0,0.6074,0.3779,23826.473900000005,5,4
风电5-光伏4,63,16:00-17:00,17,1,3.75,41.5,45.25,15.664,0.0,15.664,29.586,0.0,0.6074,0.3779,22472.837,5,4
风电5-光伏4,63,17:00-18:00,18,1,3.1398,41.5,44.6398,8.372,0.0,8.372,36.2678,0.0,0.6074,0.3779,24006.310100000002,5,4
风电5-光伏4,63,18:00-19:00,19,0,2.61,0.0,2.61,7.872,0.0,7.872,0.0,5.2620000000000005,0.8024,0.3779,31065.880999999998,5,4
风电5-光伏4,63,19:00-20:00,20,0,2.1198,0.0,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,9.056199999999999,0.8024,0.3779,29455.243099999996,5,4
风电5-光伏4,63,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,9.884,0.0,9.884,0.0,8.024000000000001,0.8024,0.3779,29893.411999999997,5,4
风电5-光伏4,63,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,9.02,0.0,9.02,34.110200000000006,0.0,0.6074,0.3779,23511.140900000006,5,4
风电5-光伏4,63,22:00-23:00,23,1,1.56,41.5,43.06,6.204,0.0,6.204,36.856,0.0,0.6074,0.3779,24141.302000000003,5,4
风电5-光伏4,63,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,16.928,0.0,16.928,26.052199999999996,0.0,0.3424,0.3779,14757.996899999998,5,4
风电5-光伏4,54,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,5,4
风电5-光伏4,54,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,13.5,0.0,13.5,29.099800000000002,0.0,0.3424,0.3779,14649.807100000002,5,4
风电5-光伏4,54,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.392,0.0,15.392,26.907799999999998,0.0,0.3424,0.3779,14727.623099999997,5,4
风电5-光伏4,54,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,5,4
风电5-光伏4,54,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.144,0.0,15.144,27.5362,0.0,0.3424,0.3779,14705.3149,5,4
风电5-光伏4,54,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,14.315999999999999,0.0,14.315999999999999,28.814200000000003,0.0,0.3424,0.3779,14659.945899999999,5,4
风电5-光伏4,54,6:00-7:00,7,1,2.5002,41.5,44.0002,17.852,0.0,17.852,26.1482,0.0,0.3424,0.3779,14754.588899999999,5,4
风电5-光伏4,54,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,9.628,0.0,9.628,35.2422,0.0,0.6074,0.3779,23770.934899999997,5,4
风电5-光伏4,54,8:00-9:00,9,1,4.0098,41.5,45.5098,22.324,0.0,22.324,23.185799999999997,0.0,0.6074,0.3779,21003.9911,5,4
风电5-光伏4,54,9:00-10:00,10,1,4.199999999999999,41.5,45.7,20.928,0.0,20.928,24.772000000000002,0.0,0.6074,0.3779,21368.024000000005,5,4
风电5-光伏4,54,10:00-11:00,11,0,4.1202,0.0,4.1202,15.995999999999999,0.0,15.995999999999999,0.0,11.875799999999998,0.8024,0.3779,28258.322899999996,5,4
风电5-光伏4,54,11:00-12:00,12,0,3.9000000000000004,0.0,3.9000000000000004,14.328000000000001,1.28,15.608,0.0,11.708,0.8024,0.3779,28329.554,5,4
风电5-光伏4,54,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,12.74,5.12,17.86,26.8998,0.0,0.8024,0.3779,27101.8151,5,4
风电5-光伏4,54,13:00-14:00,14,1,2.6898,41.5,44.1898,12.812,7.68,20.491999999999997,23.6978,0.0,0.8024,0.3779,25742.5661,5,4
风电5-光伏4,54,14:00-15:00,15,0,3.63,0.0,3.63,8.256,5.12,13.376000000000001,0.0,9.746000000000002,0.8024,0.3779,29162.423,5,4
风电5-光伏4,54,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,8.556000000000001,1.28,9.836,35.4842,0.0,0.6074,0.3779,23826.473900000005,5,4
风电5-光伏4,54,16:00-17:00,17,1,3.75,41.5,45.25,15.664,0.0,15.664,29.586,0.0,0.6074,0.3779,22472.837,5,4
风电5-光伏4,54,17:00-18:00,18,1,3.1398,41.5,44.6398,8.372,0.0,8.372,36.2678,0.0,0.6074,0.3779,24006.310100000002,5,4
风电5-光伏4,54,18:00-19:00,19,0,2.61,0.0,2.61,7.872,0.0,7.872,0.0,5.2620000000000005,0.8024,0.3779,31065.880999999998,5,4
风电5-光伏4,54,19:00-20:00,20,0,2.1198,0.0,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,9.056199999999999,0.8024,0.3779,29455.243099999996,5,4
风电5-光伏4,54,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,9.884,0.0,9.884,0.0,8.024000000000001,0.8024,0.3779,29893.411999999997,5,4
风电5-光伏4,54,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,9.02,0.0,9.02,34.110200000000006,0.0,0.6074,0.3779,23511.140900000006,5,4
风电5-光伏4,54,22:00-23:00,23,1,1.56,41.5,43.06,6.204,0.0,6.204,36.856,0.0,0.6074,0.3779,24141.302000000003,5,4
风电5-光伏4,54,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,16.928,0.0,16.928,26.052199999999996,0.0,0.3424,0.3779,14757.996899999998,5,4
风电5-光伏4,45,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,5,4
风电5-光伏4,45,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,13.5,0.0,13.5,29.099800000000002,0.0,0.3424,0.3779,14649.807100000002,5,4
风电5-光伏4,45,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.392,0.0,15.392,26.907799999999998,0.0,0.3424,0.3779,14727.623099999997,5,4
风电5-光伏4,45,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,5,4
风电5-光伏4,45,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.144,0.0,15.144,27.5362,0.0,0.3424,0.3779,14705.3149,5,4
风电5-光伏4,45,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,14.315999999999999,0.0,14.315999999999999,28.814200000000003,0.0,0.3424,0.3779,14659.945899999999,5,4
风电5-光伏4,45,6:00-7:00,7,1,2.5002,41.5,44.0002,17.852,0.0,17.852,26.1482,0.0,0.3424,0.3779,14754.588899999999,5,4
风电5-光伏4,45,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,9.628,0.0,9.628,35.2422,0.0,0.6074,0.3779,23770.934899999997,5,4
风电5-光伏4,45,8:00-9:00,9,1,4.0098,41.5,45.5098,22.324,0.0,22.324,23.185799999999997,0.0,0.6074,0.3779,21003.9911,5,4
风电5-光伏4,45,9:00-10:00,10,1,4.199999999999999,41.5,45.7,20.928,0.0,20.928,24.772000000000002,0.0,0.6074,0.3779,21368.024000000005,5,4
风电5-光伏4,45,10:00-11:00,11,0,4.1202,0.0,4.1202,15.995999999999999,0.0,15.995999999999999,0.0,11.875799999999998,0.8024,0.3779,28258.322899999996,5,4
风电5-光伏4,45,11:00-12:00,12,0,3.9000000000000004,0.0,3.9000000000000004,14.328000000000001,1.28,15.608,0.0,11.708,0.8024,0.3779,28329.554,5,4
风电5-光伏4,45,12:00-13:00,13,0,3.2598000000000003,0.0,3.2598000000000003,12.74,5.12,17.86,0.0,14.6002,0.8024,0.3779,27101.8151,5,4
风电5-光伏4,45,13:00-14:00,14,0,2.6898,0.0,2.6898,12.812,7.68,20.491999999999997,0.0,17.8022,0.8024,0.3779,25742.5661,5,4
风电5-光伏4,45,14:00-15:00,15,0,3.63,0.0,3.63,8.256,5.12,13.376000000000001,0.0,9.746000000000002,0.8024,0.3779,29162.423,5,4
风电5-光伏4,45,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,8.556000000000001,1.28,9.836,35.4842,0.0,0.6074,0.3779,23826.473900000005,5,4
风电5-光伏4,45,16:00-17:00,17,1,3.75,41.5,45.25,15.664,0.0,15.664,29.586,0.0,0.6074,0.3779,22472.837,5,4
风电5-光伏4,45,17:00-18:00,18,1,3.1398,41.5,44.6398,8.372,0.0,8.372,36.2678,0.0,0.6074,0.3779,24006.310100000002,5,4
风电5-光伏4,45,18:00-19:00,19,0,2.61,0.0,2.61,7.872,0.0,7.872,0.0,5.2620000000000005,0.8024,0.3779,31065.880999999998,5,4
风电5-光伏4,45,19:00-20:00,20,0,2.1198,0.0,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,9.056199999999999,0.8024,0.3779,29455.243099999996,5,4
风电5-光伏4,45,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,9.884,0.0,9.884,0.0,8.024000000000001,0.8024,0.3779,29893.411999999997,5,4
风电5-光伏4,45,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,9.02,0.0,9.02,34.110200000000006,0.0,0.6074,0.3779,23511.140900000006,5,4
风电5-光伏4,45,22:00-23:00,23,0,1.56,0.0,1.56,6.204,0.0,6.204,0.0,4.644,0.6074,0.3779,24141.302000000003,5,4
风电5-光伏4,45,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,16.928,0.0,16.928,26.052199999999996,0.0,0.3424,0.3779,14757.996899999998,5,4
风电5-光伏4,36,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,5,4
风电5-光伏4,36,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,13.5,0.0,13.5,29.099800000000002,0.0,0.3424,0.3779,14649.807100000002,5,4
风电5-光伏4,36,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.392,0.0,15.392,26.907799999999998,0.0,0.3424,0.3779,14727.623099999997,5,4
风电5-光伏4,36,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,5,4
风电5-光伏4,36,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.144,0.0,15.144,27.5362,0.0,0.3424,0.3779,14705.3149,5,4
风电5-光伏4,36,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,14.315999999999999,0.0,14.315999999999999,28.814200000000003,0.0,0.3424,0.3779,14659.945899999999,5,4
风电5-光伏4,36,6:00-7:00,7,1,2.5002,41.5,44.0002,17.852,0.0,17.852,26.1482,0.0,0.3424,0.3779,14754.588899999999,5,4
风电5-光伏4,36,7:00-8:00,8,0,3.3701999999999996,0.0,3.3701999999999996,9.628,0.0,9.628,0.0,6.2578000000000005,0.6074,0.3779,23770.934899999997,5,4
风电5-光伏4,36,8:00-9:00,9,1,4.0098,41.5,45.5098,22.324,0.0,22.324,23.185799999999997,0.0,0.6074,0.3779,21003.9911,5,4
风电5-光伏4,36,9:00-10:00,10,1,4.199999999999999,41.5,45.7,20.928,0.0,20.928,24.772000000000002,0.0,0.6074,0.3779,21368.024000000005,5,4
风电5-光伏4,36,10:00-11:00,11,0,4.1202,0.0,4.1202,15.995999999999999,0.0,15.995999999999999,0.0,11.875799999999998,0.8024,0.3779,28258.322899999996,5,4
风电5-光伏4,36,11:00-12:00,12,0,3.9000000000000004,0.0,3.9000000000000004,14.328000000000001,1.28,15.608,0.0,11.708,0.8024,0.3779,28329.554,5,4
风电5-光伏4,36,12:00-13:00,13,0,3.2598000000000003,0.0,3.2598000000000003,12.74,5.12,17.86,0.0,14.6002,0.8024,0.3779,27101.8151,5,4
风电5-光伏4,36,13:00-14:00,14,0,2.6898,0.0,2.6898,12.812,7.68,20.491999999999997,0.0,17.8022,0.8024,0.3779,25742.5661,5,4
风电5-光伏4,36,14:00-15:00,15,0,3.63,0.0,3.63,8.256,5.12,13.376000000000001,0.0,9.746000000000002,0.8024,0.3779,29162.423,5,4
风电5-光伏4,36,15:00-16:00,16,0,3.8202000000000003,0.0,3.8202000000000003,8.556000000000001,1.28,9.836,0.0,6.0158000000000005,0.6074,0.3779,23826.473900000005,5,4
风电5-光伏4,36,16:00-17:00,17,1,3.75,41.5,45.25,15.664,0.0,15.664,29.586,0.0,0.6074,0.3779,22472.837,5,4
风电5-光伏4,36,17:00-18:00,18,0,3.1398,0.0,3.1398,8.372,0.0,8.372,0.0,5.2322,0.6074,0.3779,24006.310100000002,5,4
风电5-光伏4,36,18:00-19:00,19,0,2.61,0.0,2.61,7.872,0.0,7.872,0.0,5.2620000000000005,0.8024,0.3779,31065.880999999998,5,4
风电5-光伏4,36,19:00-20:00,20,0,2.1198,0.0,2.1198,11.175999999999998,0.0,11.175999999999998,0.0,9.056199999999999,0.8024,0.3779,29455.243099999996,5,4
风电5-光伏4,36,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,9.884,0.0,9.884,0.0,8.024000000000001,0.8024,0.3779,29893.411999999997,5,4
风电5-光伏4,36,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,9.02,0.0,9.02,34.110200000000006,0.0,0.6074,0.3779,23511.140900000006,5,4
风电5-光伏4,36,22:00-23:00,23,0,1.56,0.0,1.56,6.204,0.0,6.204,0.0,4.644,0.6074,0.3779,24141.302000000003,5,4
风电5-光伏4,36,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,16.928,0.0,16.928,26.052199999999996,0.0,0.3424,0.3779,14757.996899999998,5,4
风电6-光伏1,72,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.448,0.0,9.448,33.4218,0.0,0.3424,0.3779,14496.376099999998,6,1
风电6-光伏1,72,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.504,0.0,10.504,32.095800000000004,0.0,0.3424,0.3779,14543.449100000002,6,1
风电6-光伏1,72,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,11.788,0.0,11.788,30.511799999999997,0.0,0.3424,0.3779,14599.681099999998,6,1
风电6-光伏1,72,3:00-4:00,4,1,0.99,41.5,42.49,11.504000000000001,0.0,11.504000000000001,30.986,0.0,0.3424,0.3779,14582.847000000002,6,1
风电6-光伏1,72,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,11.16,0.0,11.16,31.5202,0.0,0.3424,0.3779,14563.8829,6,1
风电6-光伏1,72,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,10.964,0.0,10.964,32.1662,0.0,0.3424,0.3779,14540.949900000001,6,1
风电6-光伏1,72,6:00-7:00,7,1,2.5002,41.5,44.0002,10.744,14.08,24.823999999999998,19.1762,0.0,0.3424,0.3779,15002.0949,6,1
风电6-光伏1,72,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,10.34,25.6,35.94,8.9302,0.0,0.6074,0.3779,17732.3309,6,1
风电6-光伏1,72,8:00-9:00,9,1,4.0098,41.5,45.5098,9.671999999999999,37.12,46.791999999999994,0.0,1.282199999999996,0.6074,0.3779,15682.85,6,1
风电6-光伏1,72,9:00-10:00,10,1,4.199999999999999,41.5,45.7,6.9479999999999995,46.08,53.028,0.0,7.327999999999996,0.6074,0.3779,15682.850000000002,6,1
风电6-光伏1,72,10:00-11:00,11,1,4.1202,41.5,45.6202,6.04,52.48,58.519999999999996,0.0,12.899799999999999,0.8024,0.3779,15682.850000000002,6,1
风电6-光伏1,72,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,6.06,55.04,61.1,0.0,15.700000000000003,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,72,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,6.5280000000000005,56.32,62.848,0.0,18.0882,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,72,13:00-14:00,14,1,2.6898,41.5,44.1898,5.768,56.32,62.088,0.0,17.898200000000003,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,72,14:00-15:00,15,1,3.63,41.5,45.13,5.432,52.48,57.912,0.0,12.781999999999996,0.8024,0.3779,15682.85,6,1
风电6-光伏1,72,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,5.368,44.8,50.168,0.0,4.847799999999999,0.6074,0.3779,15682.850000000002,6,1
风电6-光伏1,72,16:00-17:00,17,1,3.75,41.5,45.25,6.656,33.28,39.936,5.314,0.0,0.6074,0.3779,16902.413,6,1
风电6-光伏1,72,17:00-18:00,18,1,3.1398,41.5,44.6398,8.408,24.32,32.728,11.9118,0.0,0.6074,0.3779,18416.6081,6,1
风电6-光伏1,72,18:00-19:00,19,1,2.61,41.5,44.11,10.808,11.52,22.328,21.782,0.0,0.8024,0.3779,24929.309,6,1
风电6-光伏1,72,19:00-20:00,20,1,2.1198,41.5,43.6198,9.604000000000001,0.0,9.604000000000001,34.0158,0.0,0.8024,0.3779,30122.5571,6,1
风电6-光伏1,72,20:00-21:00,21,1,1.8599999999999999,41.5,43.36,6.832000000000001,0.0,6.832000000000001,36.528,0.0,0.8024,0.3779,31188.985999999997,6,1
风电6-光伏1,72,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,8.384,0.0,8.384,34.7462,0.0,0.6074,0.3779,23657.102900000005,6,1
风电6-光伏1,72,22:00-23:00,23,1,1.56,41.5,43.06,7.688000000000001,0.0,7.688000000000001,35.372,0.0,0.6074,0.3779,23800.724000000002,6,1
风电6-光伏1,72,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,9.671999999999999,0.0,9.671999999999999,33.3082,0.0,0.3424,0.3779,14500.408899999999,6,1
风电6-光伏1,63,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.448,0.0,9.448,33.4218,0.0,0.3424,0.3779,14496.376099999998,6,1
风电6-光伏1,63,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.504,0.0,10.504,32.095800000000004,0.0,0.3424,0.3779,14543.449100000002,6,1
风电6-光伏1,63,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,11.788,0.0,11.788,30.511799999999997,0.0,0.3424,0.3779,14599.681099999998,6,1
风电6-光伏1,63,3:00-4:00,4,1,0.99,41.5,42.49,11.504000000000001,0.0,11.504000000000001,30.986,0.0,0.3424,0.3779,14582.847000000002,6,1
风电6-光伏1,63,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,11.16,0.0,11.16,31.5202,0.0,0.3424,0.3779,14563.8829,6,1
风电6-光伏1,63,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,10.964,0.0,10.964,32.1662,0.0,0.3424,0.3779,14540.949900000001,6,1
风电6-光伏1,63,6:00-7:00,7,1,2.5002,41.5,44.0002,10.744,14.08,24.823999999999998,19.1762,0.0,0.3424,0.3779,15002.0949,6,1
风电6-光伏1,63,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,10.34,25.6,35.94,8.9302,0.0,0.6074,0.3779,17732.3309,6,1
风电6-光伏1,63,8:00-9:00,9,1,4.0098,41.5,45.5098,9.671999999999999,37.12,46.791999999999994,0.0,1.282199999999996,0.6074,0.3779,15682.85,6,1
风电6-光伏1,63,9:00-10:00,10,1,4.199999999999999,41.5,45.7,6.9479999999999995,46.08,53.028,0.0,7.327999999999996,0.6074,0.3779,15682.850000000002,6,1
风电6-光伏1,63,10:00-11:00,11,1,4.1202,41.5,45.6202,6.04,52.48,58.519999999999996,0.0,12.899799999999999,0.8024,0.3779,15682.850000000002,6,1
风电6-光伏1,63,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,6.06,55.04,61.1,0.0,15.700000000000003,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,63,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,6.5280000000000005,56.32,62.848,0.0,18.0882,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,63,13:00-14:00,14,1,2.6898,41.5,44.1898,5.768,56.32,62.088,0.0,17.898200000000003,0.8024,0.3779,15682.849999999999,6,1
风电6-光伏1,63,14:00-15:00,15,1,3.63,41.5,45.13,5.432,52.48,57.912,0.0,12.781999999999996,0.8024,0.3779,15682.85,6,1
风电6-光伏1,63,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,5.368,44.8,50.168,0.0,4.847799999999999,0.6074,0.3779,15682.850000000002,6,1
风电6-光伏1,63,16:00-17:00,17,1,3.75,41.5,45.25,6.656,33.28,39.936,5.314,0.0,0.6074,0.3779,16902.413,6,1
风电6-光伏1,63,17:00-18:00,18,1,3.1398,41.5,44.6398,8.408,24.32,32.728,11.9118,0.0,0.6074,0.3779,18416.6081,6,1
风电6-光伏1,63,18:00-19:00,19,0,2.61,0.0,2.61,10.808,11.52,22.328,0.0,19.718,0.8024,0.3779,24929.309,6,1
风电6-光伏1,63,19:00-20:00,20,0,2.1198,0.0,2.1198,9.604000000000001,0.0,9.604000000000001,0.0,7.484200000000001,0.8024,0.3779,30122.5571,6,1
风电6-光伏1,63,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,6.832000000000001,0.0,6.832000000000001,0.0,4.972000000000001,0.8024,0.3779,31188.985999999997,6,1
风电6-光伏1,63,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,8.384,0.0,8.384,34.7462,0.0,0.6074,0.3779,23657.102900000005,6,1
