运行模式,场景,风电场景,光伏场景,时段序号(h),时段,常规负荷功率(MW),风电功率(MW),光伏功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),常规负荷失供功率(MW),弃电功率(MW),储能充电功率(MW),储能放电功率(MW),储能电量(MWh),储能SOC(%),购电功率(MW),售电功率(MW)
离网无储能,风电5-光伏2,5,2,13,12:00-13:00,3.2598000000000003,12.74,35.84,20.0,20.0,1.5,0.0,3.820200000000007,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,14,13:00-14:00,2.6898,12.812,37.12,20.0,20.0,1.5,0.0,5.742199999999997,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,15,14:00-15:00,3.63,8.256,32.0,15.290821256038669,19.99999999999998,1.3351787439613525,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,16,15:00-16:00,3.8202000000000003,8.556000000000001,25.6,9.21333333333331,20.00000000000003,1.122466666666667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,17,16:00-17:00,3.75,15.664,19.2,9.965217391304407,19.99999999999994,1.1487826086956519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,18,17:00-18:00,3.1398,8.372,9.6,0.0,14.26173076923077,0.5704692307692308,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,19,18:00-19:00,2.61,7.872,3.2,0.0,8.13653846153846,0.3254615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,20,19:00-20:00,2.1198,11.175999999999998,0.0,0.0,8.707884615384614,0.3483153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,21,20:00-21:00,1.8599999999999999,9.884,0.0,0.0,7.715384615384616,0.3086153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,22,21:00-22:00,1.6301999999999999,9.02,0.0,0.0,7.105576923076923,0.28422307692307686,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,23,22:00-23:00,1.56,6.204,0.0,0.0,4.4653846153846155,0.17861538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏2,5,2,24,23:00-24:00,1.4802,16.928,0.0,0.0,14.853653846153847,0.5941461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,1,0:00-1:00,1.3698000000000001,9.776,0.0,0.0,8.082884615384616,0.32331538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,2,1:00-2:00,1.0997999999999999,13.5,0.0,0.0,11.92326923076923,0.4769307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,3,2:00-3:00,0.7998000000000001,15.392,0.0,0.0,14.030961538461538,0.5612384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,4,3:00-4:00,0.99,13.312,0.0,0.0,11.848076923076922,0.4739230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,5,4:00-5:00,1.1802000000000001,15.144,0.0,0.0,13.426730769230769,0.5370692307692306,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,6,5:00-6:00,1.6301999999999999,14.315999999999999,0.0,0.0,12.197884615384615,0.48791538461538453,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,7,6:00-7:00,2.5002,17.852,0.0,0.0,14.761346153846155,0.5904538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,8,7:00-8:00,3.3701999999999996,9.628,1.28,0.0,7.247884615384615,0.28991538461538463,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,9,8:00-9:00,4.0098,22.324,3.2,2.0000000000000284,18.69634615384613,0.8178538461538462,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,10,9:00-10:00,4.199999999999999,20.928,5.12,2.0000000000000284,19.017307692307668,0.8306923076923077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,11,10:00-11:00,4.1202,15.995999999999999,7.68,0.0,18.803653846153843,0.7521461538461537,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,12,11:00-12:00,3.9000000000000004,14.328000000000001,11.52,2.0,19.11346153846154,0.8345384615384616,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,13,12:00-13:00,3.2598000000000003,12.74,14.08,2.6668599033816633,19.999999999999982,0.8933400966183576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,14,13:00-14:00,2.6898,12.812,14.08,3.287149758454092,20.00000000000001,0.9150502415458937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,15,14:00-15:00,3.63,8.256,11.52,0.0,15.525,0.621,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,16,15:00-16:00,3.8202000000000003,8.556000000000001,7.04,0.0,11.322884615384616,0.4529153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,17,16:00-17:00,3.75,15.664,5.12,0.0,16.37884615384615,0.6551538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,18,17:00-18:00,3.1398,8.372,3.2,0.0,8.107884615384613,0.3243153846153845,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,19,18:00-19:00,2.61,7.872,1.28,0.0,6.290384615384616,0.2516153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,20,19:00-20:00,2.1198,11.175999999999998,0.0,0.0,8.707884615384614,0.3483153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,21,20:00-21:00,1.8599999999999999,9.884,0.0,0.0,7.715384615384616,0.3086153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,22,21:00-22:00,1.6301999999999999,9.02,0.0,0.0,7.105576923076923,0.28422307692307686,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,23,22:00-23:00,1.56,6.204,0.0,0.0,4.4653846153846155,0.17861538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏3,5,3,24,23:00-24:00,1.4802,16.928,0.0,0.0,14.853653846153847,0.5941461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,1,0:00-1:00,1.3698000000000001,9.776,0.0,0.0,8.082884615384616,0.32331538461538456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,2,1:00-2:00,1.0997999999999999,13.5,0.0,0.0,11.92326923076923,0.4769307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,3,2:00-3:00,0.7998000000000001,15.392,0.0,0.0,14.030961538461538,0.5612384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,4,3:00-4:00,0.99,13.312,0.0,0.0,11.848076923076922,0.4739230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,5,4:00-5:00,1.1802000000000001,15.144,0.0,0.0,13.426730769230769,0.5370692307692306,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,6,5:00-6:00,1.6301999999999999,14.315999999999999,0.0,0.0,12.197884615384615,0.48791538461538453,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,7,6:00-7:00,2.5002,17.852,0.0,0.0,14.761346153846155,0.5904538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,8,7:00-8:00,3.3701999999999996,9.628,0.0,0.0,6.017115384615385,0.24068461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,9,8:00-9:00,4.0098,22.324,0.0,0.0,17.60980769230769,0.7043923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,10,9:00-10:00,4.199999999999999,20.928,0.0,0.0,16.084615384615386,0.6433846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,11,10:00-11:00,4.1202,15.995999999999999,0.0,0.0,11.41903846153846,0.4567615384615384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,12,11:00-12:00,3.9000000000000004,14.328000000000001,1.28,0.0,11.257692307692308,0.4503076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,13,12:00-13:00,3.2598000000000003,12.74,5.12,0.0,14.038653846153846,0.5615461538461538,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,14,13:00-14:00,2.6898,12.812,7.68,0.0,17.1175,0.6847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,15,14:00-15:00,3.63,8.256,5.12,0.0,9.371153846153849,0.37484615384615394,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,16,15:00-16:00,3.8202000000000003,8.556000000000001,1.28,0.0,5.784423076923077,0.2313769230769231,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,17,16:00-17:00,3.75,15.664,0.0,0.0,11.455769230769231,0.45823076923076916,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,18,17:00-18:00,3.1398,8.372,0.0,0.0,5.030961538461538,0.20123846153846153,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,19,18:00-19:00,2.61,7.872,0.0,0.0,5.059615384615385,0.20238461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,20,19:00-20:00,2.1198,11.175999999999998,0.0,0.0,8.707884615384614,0.3483153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,21,20:00-21:00,1.8599999999999999,9.884,0.0,0.0,7.715384615384616,0.3086153846153847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,22,21:00-22:00,1.6301999999999999,9.02,0.0,0.0,7.105576923076923,0.28422307692307686,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,23,22:00-23:00,1.56,6.204,0.0,0.0,4.4653846153846155,0.17861538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电5-光伏4,5,4,24,23:00-24:00,1.4802,16.928,0.0,0.0,14.853653846153847,0.5941461538461539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,1,0:00-1:00,1.3698000000000001,9.448,0.0,0.0,7.767500000000001,0.3107,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,2,1:00-2:00,1.0997999999999999,10.504,0.0,0.0,9.042499999999999,0.36169999999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,3,2:00-3:00,0.7998000000000001,11.788,0.0,0.0,10.565576923076923,0.42262307692307693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,4,3:00-4:00,0.99,11.504000000000001,0.0,0.0,10.109615384615386,0.4043846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,5,4:00-5:00,1.1802000000000001,11.16,0.0,0.0,9.59596153846154,0.3838384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,6,5:00-6:00,1.6301999999999999,10.964,0.0,0.0,8.974807692307692,0.35899230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,7,6:00-7:00,2.5002,10.744,14.08,2.0000000000000284,19.474807692307664,0.8489923076923076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,8,7:00-8:00,3.3701999999999996,10.34,25.6,11.371787439613513,20.000000000000014,1.1980125603864735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,9,8:00-9:00,4.0098,9.671999999999999,37.12,20.0,20.0,1.5,0.0,1.282199999999996,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,10,9:00-10:00,4.199999999999999,6.9479999999999995,46.08,20.0,20.0,1.5,0.0,7.328000000000003,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,11,10:00-11:00,4.1202,6.04,52.48,20.0,20.0,1.5,0.0,12.899799999999999,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,12,11:00-12:00,3.9000000000000004,6.06,55.04,20.0,20.0,1.5,0.0,15.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,13,12:00-13:00,3.2598000000000003,6.5280000000000005,56.32,20.0,20.0,1.5,0.0,18.0882,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,14,13:00-14:00,2.6898,5.768,56.32,20.0,20.0,1.5,0.0,17.898200000000003,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,15,14:00-15:00,3.63,5.432,52.48,20.0,20.0,1.5,0.0,12.781999999999996,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,16,15:00-16:00,3.8202000000000003,5.368,44.8,20.0,20.0,1.5,0.0,4.847799999999999,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,17,16:00-17:00,3.75,6.656,33.28,14.865700483091757,20.00000000000003,1.3202995169082126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,18,17:00-18:00,3.1398,8.408,24.32,8.491014492753635,19.99999999999999,1.0971855072463768,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,19,18:00-19:00,2.61,10.808,11.52,0.0,18.959615384615386,0.7583846153846153,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,20,19:00-20:00,2.1198,9.604000000000001,0.0,0.0,7.1963461538461555,0.2878538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,21,20:00-21:00,1.8599999999999999,6.832000000000001,0.0,0.0,4.780769230769232,0.19123076923076926,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,22,21:00-22:00,1.6301999999999999,8.384,0.0,0.0,6.494038461538461,0.25976153846153843,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,23,22:00-23:00,1.56,7.688000000000001,0.0,0.0,5.892307692307693,0.23569230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏1,6,1,24,23:00-24:00,1.4802,9.671999999999999,0.0,0.0,7.876730769230768,0.3150692307692307,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,1,0:00-1:00,1.3698000000000001,9.448,0.0,0.0,7.767500000000001,0.3107,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,2,1:00-2:00,1.0997999999999999,10.504,0.0,0.0,9.042499999999999,0.36169999999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,3,2:00-3:00,0.7998000000000001,11.788,0.0,0.0,10.565576923076923,0.42262307692307693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,4,3:00-4:00,0.99,11.504000000000001,0.0,0.0,10.109615384615386,0.4043846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,5,4:00-5:00,1.1802000000000001,11.16,0.0,0.0,9.59596153846154,0.3838384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,6,5:00-6:00,1.6301999999999999,10.964,0.0,0.0,8.974807692307692,0.35899230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,7,6:00-7:00,2.5002,10.744,0.0,0.0,7.92673076923077,0.31706923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,8,7:00-8:00,3.3701999999999996,10.34,3.2,0.0,9.778653846153844,0.39114615384615375,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,9,8:00-9:00,4.0098,9.671999999999999,10.88,0.0,15.90596153846154,0.6362384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,10,9:00-10:00,4.199999999999999,6.9479999999999995,17.92,0.0,19.873076923076926,0.7949230769230771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,11,10:00-11:00,4.1202,6.04,24.96,5.874202898550749,19.999999999999975,1.0055971014492753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,12,11:00-12:00,3.9000000000000004,6.06,31.36,12.289855072463808,19.999999999999964,1.230144927536232,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,13,12:00-13:00,3.2598000000000003,6.5280000000000005,35.84,17.689082125603875,19.999999999999993,1.4191178743961352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,14,13:00-14:00,2.6898,5.768,37.12,18.74222222222221,20.000000000000014,1.455977777777778,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,15,14:00-15:00,3.63,5.432,32.0,12.562318840579678,20.00000000000003,1.23968115942029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,16,15:00-16:00,3.8202000000000003,5.368,25.6,6.1331400966183764,19.999999999999986,1.0146599033816426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,17,16:00-17:00,3.75,6.656,19.2,2.0000000000000284,19.265384615384587,0.8406153846153844,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,18,17:00-18:00,3.1398,8.408,9.6,0.0,14.296346153846152,0.571853846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,19,18:00-19:00,2.61,10.808,3.2,0.0,10.959615384615384,0.4383846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,20,19:00-20:00,2.1198,9.604000000000001,0.0,0.0,7.1963461538461555,0.2878538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,21,20:00-21:00,1.8599999999999999,6.832000000000001,0.0,0.0,4.780769230769232,0.19123076923076926,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,22,21:00-22:00,1.6301999999999999,8.384,0.0,0.0,6.494038461538461,0.25976153846153843,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,23,22:00-23:00,1.56,7.688000000000001,0.0,0.0,5.892307692307693,0.23569230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏2,6,2,24,23:00-24:00,1.4802,9.671999999999999,0.0,0.0,7.876730769230768,0.3150692307692307,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,1,0:00-1:00,1.3698000000000001,9.448,0.0,0.0,7.767500000000001,0.3107,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,2,1:00-2:00,1.0997999999999999,10.504,0.0,0.0,9.042499999999999,0.36169999999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,3,2:00-3:00,0.7998000000000001,11.788,0.0,0.0,10.565576923076923,0.42262307692307693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,4,3:00-4:00,0.99,11.504000000000001,0.0,0.0,10.109615384615386,0.4043846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,5,4:00-5:00,1.1802000000000001,11.16,0.0,0.0,9.59596153846154,0.3838384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,6,5:00-6:00,1.6301999999999999,10.964,0.0,0.0,8.974807692307692,0.35899230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,7,6:00-7:00,2.5002,10.744,0.0,0.0,7.92673076923077,0.31706923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,8,7:00-8:00,3.3701999999999996,10.34,1.28,0.0,7.9325,0.3173,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,9,8:00-9:00,4.0098,9.671999999999999,3.2,0.0,8.521346153846153,0.3408538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,10,9:00-10:00,4.199999999999999,6.9479999999999995,5.12,0.0,7.565384615384616,0.3026153846153846,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,11,10:00-11:00,4.1202,6.04,7.68,0.0,9.23057692307692,0.3692230769230768,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,12,11:00-12:00,3.9000000000000004,6.06,11.52,0.0,13.153846153846152,0.5261538461538461,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,13,12:00-13:00,3.2598000000000003,6.5280000000000005,14.08,0.0,16.68096153846154,0.6672384615384614,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,14,13:00-14:00,2.6898,5.768,14.08,0.0,16.498269230769232,0.6599307692307693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,15,14:00-15:00,3.63,5.432,11.52,0.0,12.809615384615384,0.5123846153846153,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,16,15:00-16:00,3.8202000000000003,5.368,7.04,0.0,8.257500000000002,0.33030000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,17,16:00-17:00,3.75,6.656,5.12,0.0,7.717307692307692,0.30869230769230765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,18,17:00-18:00,3.1398,8.408,3.2,0.0,8.1425,0.3257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,19,18:00-19:00,2.61,10.808,1.28,0.0,9.113461538461538,0.3645384615384615,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,20,19:00-20:00,2.1198,9.604000000000001,0.0,0.0,7.1963461538461555,0.2878538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,21,20:00-21:00,1.8599999999999999,6.832000000000001,0.0,0.0,4.780769230769232,0.19123076923076926,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,22,21:00-22:00,1.6301999999999999,8.384,0.0,0.0,6.494038461538461,0.25976153846153843,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,23,22:00-23:00,1.56,7.688000000000001,0.0,0.0,5.892307692307693,0.23569230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏3,6,3,24,23:00-24:00,1.4802,9.671999999999999,0.0,0.0,7.876730769230768,0.3150692307692307,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,1,0:00-1:00,1.3698000000000001,9.448,0.0,0.0,7.767500000000001,0.3107,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,2,1:00-2:00,1.0997999999999999,10.504,0.0,0.0,9.042499999999999,0.36169999999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,3,2:00-3:00,0.7998000000000001,11.788,0.0,0.0,10.565576923076923,0.42262307692307693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,4,3:00-4:00,0.99,11.504000000000001,0.0,0.0,10.109615384615386,0.4043846153846154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,5,4:00-5:00,1.1802000000000001,11.16,0.0,0.0,9.59596153846154,0.3838384615384616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,6,5:00-6:00,1.6301999999999999,10.964,0.0,0.0,8.974807692307692,0.35899230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,7,6:00-7:00,2.5002,10.744,0.0,0.0,7.92673076923077,0.31706923076923077,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,8,7:00-8:00,3.3701999999999996,10.34,0.0,0.0,6.701730769230769,0.2680692307692308,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
